ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
10457114289730167844,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
10457114289730167844,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
9751712910133726205,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
9751712910133726205,2,2020-09-01,2020-12-30 00:00:00,обучен,10812869491292948071
9751712910133726205,2,2020-12-31,2021-08-31 00:00:00,обучен,10812869491292948071
124543673062617858,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
124543673062617858,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
12802499512782993512,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
12802499512782993512,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
223184752852237399,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
223184752852237399,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
5898357750519790712,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
5898357750519790712,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
9906573077286043378,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
9906573077286043378,2,2020-09-01,2021-08-04 00:00:00,обучен,10812869491292948071
13359948189306136318,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
13359948189306136318,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
15501272531533631644,1,2019-09-01,2020-08-31 00:00:00,обучен,12049371784134624894
15501272531533631644,2,2020-09-01,2021-08-31 00:00:00,обучен,12049371784134624894
17477205374926900503,1,2019-09-01,2020-08-31 00:00:00,обучен,13734177990744785711
17477205374926900503,2,2020-09-01,2021-08-31 00:00:00,обучен,13734177990744785711
6687312267192383686,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
6687312267192383686,2,2020-09-01,2020-09-01 00:00:00,обучен,1957516099217125539
6687312267192383686,2,2020-09-02,2021-08-31 00:00:00,обучен,7233366611242995406
16080349006202717955,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
16080349006202717955,2,2020-09-01,2021-08-31 00:00:00,обучен,1957516099217125539
16080349006202717955,3,2021-09-01,2021-09-16 00:00:00,,1957516099217125539
13360244917292025967,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
13360244917292025967,2,2020-09-01,2020-09-01 00:00:00,обучен,1957516099217125539
13360244917292025967,2,2020-09-02,2021-08-31 00:00:00,обучен,1903879504943548109
4584355462568303117,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
4584355462568303117,2,2020-09-01,2020-09-01 00:00:00,обучен,1957516099217125539
4584355462568303117,2,2020-09-02,2021-08-31 00:00:00,обучен,7233366611242995406
6417737943723875851,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
6417737943723875851,2,2020-09-01,2021-08-31 00:00:00,обучен,1957516099217125539
1631704875407062840,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
1631704875407062840,2,2020-09-01,2021-08-31 00:00:00,обучен,1957516099217125539
3374828878768077749,1,2019-09-01,2020-08-31 00:00:00,обучен,1957516099217125539
3374828878768077749,2,2020-09-01,2021-08-31 00:00:00,обучен,1957516099217125539
14041142241855404502,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
14041142241855404502,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
14041142241855404502,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
14041142241855404502,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
16677211794841511234,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
16677211794841511234,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
16677211794841511234,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
16677211794841511234,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
4340322490463767137,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
4340322490463767137,2,2020-09-01,2021-08-31 00:00:00,обучен,4652478461117010105
8587904484252880838,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
8587904484252880838,2,2020-09-01,2021-02-07 00:00:00,обучен,4652478461117010105
8587904484252880838,2,2021-02-08,2021-08-31 00:00:00,обучен,4250971552620270496
10157148842484745031,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
10157148842484745031,2,2020-09-01,2021-08-31 00:00:00,обучен,4652478461117010105
11722286973278049001,1,2019-09-01,2020-04-23 00:00:00,обучен,4652478461117010105
11722286973278049001,1,2020-04-24,2021-08-31 00:00:00,отчисл,4652478461117010105
1608217631393259729,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
1608217631393259729,2,2020-09-01,2021-08-31 00:00:00,обучен,4652478461117010105
1695335937395222019,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
1695335937395222019,2,2020-09-01,2021-08-31 00:00:00,обучен,4652478461117010105
14848524089693192910,1,2019-09-01,2020-08-31 00:00:00,обучен,5946782517162939644
14848524089693192910,2,2020-09-01,2021-08-31 00:00:00,обучен,5946782517162939644
1294800580790861486,1,2019-09-01,2020-08-31 00:00:00,обучен,1903879504943548109
1294800580790861486,2,2020-09-01,2021-08-31 00:00:00,обучен,1903879504943548109
1294800580790861486,3,2021-09-01,2021-09-16 00:00:00,,1903879504943548109
12861435715987672514,1,2019-09-01,2020-08-31 00:00:00,обучен,1903879504943548109
12861435715987672514,2,2020-09-01,2021-08-31 00:00:00,обучен,1903879504943548109
5321356356832228344,1,2019-09-01,2020-05-25 00:00:00,обучен,7503493711579539790
5321356356832228344,1,2020-05-26,2021-01-31 00:00:00,академ,7503493711579539790
5321356356832228344,1,2021-02-01,2021-08-31 00:00:00,обучен,1673158231903565992
3203432643027970617,1,2019-09-01,2020-08-31 00:00:00,обучен,7503493711579539790
3203432643027970617,2,2020-09-01,2021-02-01 00:00:00,обучен,7503493711579539790
3203432643027970617,2,2021-02-02,2021-08-31 00:00:00,академ,7503493711579539790
5830296962375096333,1,2019-09-01,2020-08-31 00:00:00,обучен,7503493711579539790
5830296962375096333,2,2020-09-01,2021-08-31 00:00:00,обучен,7503493711579539790
16204492868153186212,1,2019-09-01,2020-08-31 00:00:00,обучен,7503493711579539790
16204492868153186212,2,2020-09-01,2021-08-31 00:00:00,обучен,7503493711579539790
16076259587478513210,1,2019-09-01,2020-08-31 00:00:00,обучен,12711759577205093749
16076259587478513210,2,2020-09-01,2021-08-31 00:00:00,обучен,12711759577205093749
7628208938995089763,1,2019-09-01,2020-02-09 00:00:00,обучен,4250971552620270496
15081358084843366073,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
15081358084843366073,2,2020-09-01,2021-02-07 00:00:00,обучен,4250971552620270496
15081358084843366073,2,2021-02-08,2021-08-31 00:00:00,академ,4250971552620270496
16455023995178670966,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
16455023995178670966,2,2020-09-01,2021-08-31 00:00:00,обучен,4250971552620270496
14902575497336696800,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
14902575497336696800,2,2020-09-01,2021-08-31 00:00:00,обучен,4250971552620270496
14512119600767885231,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
14512119600767885231,2,2020-09-01,2020-12-30 00:00:00,обучен,4250971552620270496
14512119600767885231,2,2020-12-31,2021-08-31 00:00:00,обучен,4250971552620270496
15773958613661132429,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
15773958613661132429,2,2020-09-01,2021-08-31 00:00:00,обучен,4250971552620270496
12251009771362905189,1,2019-09-01,2020-04-23 00:00:00,обучен,4250971552620270496
12251009771362905189,1,2020-04-24,2020-08-31 00:00:00,отчисл,4250971552620270496
12251009771362905189,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
2366449988796586262,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
2366449988796586262,2,2020-09-01,2021-08-31 00:00:00,обучен,4250971552620270496
2366449988796586262,3,2021-09-01,2021-09-01 00:00:00,,4250971552620270496
12617265890586817842,1,2019-09-01,2020-08-31 00:00:00,обучен,2664839442965321101
12617265890586817842,2,2020-09-01,2021-08-31 00:00:00,обучен,2664839442965321101
1754112259902985624,1,2019-09-01,2020-01-13 00:00:00,обучен,2664839442965321101
1342489302824352294,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
1342489302824352294,2,2020-09-01,2021-08-31 00:00:00,обучен,7233366611242995406
2570604760749138286,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
2570604760749138286,2,2020-09-01,2021-08-31 00:00:00,обучен,7233366611242995406
8483125691733606476,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
8483125691733606476,2,2020-09-01,2020-12-30 00:00:00,обучен,7233366611242995406
8483125691733606476,2,2020-12-31,2021-03-29 00:00:00,обучен,7233366611242995406
9326256337391548282,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
9326256337391548282,2,2020-09-01,2020-12-30 00:00:00,обучен,7233366611242995406
9326256337391548282,2,2020-12-31,2021-08-31 00:00:00,обучен,7233366611242995406
45269713188339924,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
45269713188339924,2,2020-09-01,2020-12-30 00:00:00,обучен,7233366611242995406
45269713188339924,2,2020-12-31,2021-08-31 00:00:00,обучен,7233366611242995406
6839328801056138549,1,2019-09-01,2020-04-23 00:00:00,обучен,7233366611242995406
8951032211168524594,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
8951032211168524594,2,2020-09-01,2021-08-31 00:00:00,обучен,7233366611242995406
4405358934106237636,1,2019-09-01,2020-08-31 00:00:00,обучен,17903959454840556963
4405358934106237636,2,2020-09-01,2020-12-30 00:00:00,обучен,17903959454840556963
4405358934106237636,2,2020-12-31,2021-05-16 00:00:00,обучен,17903959454840556963
4405358934106237636,2,2021-05-17,2021-08-31 00:00:00,отчисл,17903959454840556963
1646252441162253949,1,2019-09-01,2020-08-31 00:00:00,обучен,17903959454840556963
1646252441162253949,2,2020-09-01,2021-08-31 00:00:00,обучен,17903959454840556963
1777505562355596291,1,2019-09-01,2020-08-31 00:00:00,обучен,17903959454840556963
1777505562355596291,2,2020-09-01,2021-08-31 00:00:00,обучен,17903959454840556963
16345457456764312087,1,2019-09-01,2020-08-31 00:00:00,обучен,17903959454840556963
16345457456764312087,2,2020-09-01,2021-08-31 00:00:00,обучен,17903959454840556963
17804632072891839714,1,2019-09-01,2020-07-03 00:00:00,обучен,17903959454840556963
17804632072891839714,1,2020-07-04,2020-08-31 00:00:00,отчисл,17903959454840556963
17804632072891839714,1,2020-09-01,2021-08-31 00:00:00,обучен,17464931856193091675
1148974977247674735,1,2019-09-01,2020-08-31 00:00:00,обучен,6341675989497317829
1148974977247674735,2,2020-09-01,2020-12-30 00:00:00,обучен,6341675989497317829
1148974977247674735,2,2020-12-31,2021-08-31 00:00:00,обучен,6341675989497317829
5244941645055207411,1,2019-09-01,2020-08-31 00:00:00,обучен,6341675989497317829
5244941645055207411,2,2020-09-01,2020-12-30 00:00:00,обучен,6341675989497317829
5244941645055207411,2,2020-12-31,2021-08-31 00:00:00,обучен,6341675989497317829
5244941645055207411,3,2021-09-01,2021-10-27 00:00:00,,6341675989497317829
15140881318525302352,1,2019-09-01,2020-08-31 00:00:00,обучен,5908847001620342878
15140881318525302352,2,2020-09-01,2020-12-30 00:00:00,обучен,5908847001620342878
15140881318525302352,2,2020-12-31,2021-08-31 00:00:00,обучен,5908847001620342878
3576954657733414101,1,2019-09-01,2020-08-31 00:00:00,обучен,5908847001620342878
3576954657733414101,2,2020-09-01,2020-12-30 00:00:00,обучен,5908847001620342878
3576954657733414101,2,2020-12-31,2021-08-31 00:00:00,обучен,5908847001620342878
1054147401854830163,1,2019-09-01,2020-08-31 00:00:00,обучен,5908847001620342878
1054147401854830163,2,2020-09-01,2020-12-30 00:00:00,обучен,5908847001620342878
1054147401854830163,2,2020-12-31,2021-08-31 00:00:00,обучен,5908847001620342878
1054147401854830163,3,2021-09-01,2021-09-16 00:00:00,,5908847001620342878
9374424913796017529,1,2019-09-01,2020-08-31 00:00:00,обучен,2231657508442707172
9374424913796017529,2,2020-09-01,2020-09-01 00:00:00,обучен,2231657508442707172
9374424913796017529,2,2020-09-02,2021-08-31 00:00:00,обучен,7233366611242995406
12795046745670043925,1,2019-09-01,2020-03-11 00:00:00,обучен,2231657508442707172
4744745613989910886,1,2019-09-01,2020-08-31 00:00:00,обучен,8572722267950134311
4744745613989910886,2,2020-09-01,2020-12-30 00:00:00,обучен,8572722267950134311
4744745613989910886,2,2020-12-31,2021-08-31 00:00:00,обучен,8572722267950134311
4744745613989910886,3,2021-09-01,2021-09-28 00:00:00,,8572722267950134311
4250024027797437721,1,2019-09-01,2020-08-31 00:00:00,обучен,8572722267950134311
4250024027797437721,2,2020-09-01,2020-12-30 00:00:00,обучен,8572722267950134311
4250024027797437721,2,2020-12-31,2021-04-04 00:00:00,обучен,8572722267950134311
4250024027797437721,2,2021-04-05,2021-08-31 00:00:00,академ,8572722267950134311
4233594708983130954,1,2019-09-01,2020-08-31 00:00:00,обучен,8572722267950134311
4233594708983130954,2,2020-09-01,2021-08-31 00:00:00,обучен,8572722267950134311
12919730442075380888,1,2019-09-01,2019-10-06 00:00:00,обучен,14181363803925009934
11908952695670854186,1,2019-09-01,2020-08-31 00:00:00,обучен,14181363803925009934
11908952695670854186,2,2020-09-01,2021-08-31 00:00:00,обучен,14181363803925009934
8199247085950757169,1,2019-09-01,2020-08-31 00:00:00,обучен,14181363803925009934
8199247085950757169,2,2020-09-01,2021-08-31 00:00:00,обучен,14181363803925009934
17350257316812871691,1,2019-09-01,2020-08-31 00:00:00,обучен,14181363803925009934
17350257316812871691,2,2020-09-01,2021-08-31 00:00:00,обучен,14181363803925009934
17350257316812871691,3,2021-09-01,2021-09-30 00:00:00,,14181363803925009934
15006373573638146985,1,2019-09-01,2020-08-31 00:00:00,обучен,14181363803925009934
15006373573638146985,2,2020-09-01,2021-08-31 00:00:00,обучен,14181363803925009934
11419506471175826977,1,2019-09-01,2020-08-31 00:00:00,обучен,14181363803925009934
11419506471175826977,2,2020-09-01,2021-08-31 00:00:00,обучен,14181363803925009934
11624322869771224498,1,2019-09-01,2020-02-04 00:00:00,обучен,14694856108336563380
11624322869771224498,1,2020-02-05,2020-08-31 00:00:00,обучен,10435077932447846356
11624322869771224498,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
11624322869771224498,2,2021-02-08,2021-03-02 00:00:00,обучен,10435077932447846356
11624322869771224498,2,2021-03-03,2022-03-02 00:00:00,академ,10435077932447846356
680013254591782496,1,2019-09-01,2020-08-31 00:00:00,обучен,14694856108336563380
680013254591782496,2,2020-09-01,2021-08-31 00:00:00,обучен,14694856108336563380
680013254591782496,3,2021-09-01,2021-09-16 00:00:00,,14694856108336563380
186682090277305182,1,2019-09-01,2020-08-31 00:00:00,обучен,14694856108336563380
186682090277305182,2,2020-09-01,2021-08-31 00:00:00,обучен,14694856108336563380
186682090277305182,3,2021-09-01,2021-09-01 00:00:00,,14694856108336563380
186682090277305182,3,2021-09-02,2022-01-20 00:00:00,,6430151359232646469
398645654165507697,1,2019-09-01,2020-08-31 00:00:00,обучен,14694856108336563380
398645654165507697,2,2020-09-01,2021-08-31 00:00:00,обучен,14694856108336563380
6878197245271315699,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
6878197245271315699,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
8995069631535314361,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
8995069631535314361,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
8995069631535314361,3,2021-09-01,2022-01-09 00:00:00,,4813678569537623795
6114266338715304381,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
6114266338715304381,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
6114266338715304381,3,2021-09-01,2021-10-12 00:00:00,,4813678569537623795
614346321829321716,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
614346321829321716,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
7129552169775201016,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
7129552169775201016,2,2020-09-01,2021-02-14 00:00:00,обучен,4813678569537623795
7129552169775201016,2,2021-02-15,2021-07-11 00:00:00,обучен,5108447788632986995
7129552169775201016,2,2021-07-12,2021-08-31 00:00:00,обучен,5108447788632986995
11071406651429268665,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
11071406651429268665,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
13794492558042224081,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
13794492558042224081,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
8621405899930951029,1,2019-09-01,2020-02-04 00:00:00,обучен,6167426767959572306
8621405899930951029,1,2020-02-05,2020-08-31 00:00:00,обучен,10812869491292948071
8621405899930951029,2,2020-09-01,2020-12-30 00:00:00,обучен,10812869491292948071
8621405899930951029,2,2020-12-31,2021-08-31 00:00:00,обучен,10812869491292948071
16920093901224227486,1,2019-09-01,2020-08-31 00:00:00,обучен,6167426767959572306
16920093901224227486,2,2020-09-01,2020-12-30 00:00:00,обучен,6167426767959572306
16920093901224227486,2,2020-12-31,2021-06-06 00:00:00,обучен,6167426767959572306
1160970535043502950,1,2019-09-01,2020-08-31 00:00:00,обучен,17518871028052238803
1160970535043502950,2,2020-09-01,2021-08-31 00:00:00,обучен,17518871028052238803
6583542932911173087,1,2019-09-01,2019-10-03 00:00:00,обучен,17518871028052238803
11783378666582997138,1,2019-09-01,2020-08-31 00:00:00,обучен,17518871028052238803
11783378666582997138,2,2020-09-01,2020-11-08 00:00:00,обучен,17518871028052238803
11783378666582997138,2,2020-11-09,2021-02-07 00:00:00,отчисл,17518871028052238803
11783378666582997138,1,2021-02-08,2021-08-31 00:00:00,обучен,4867048116161258017
11783378666582997138,2,2021-09-01,2021-11-02 00:00:00,,4867048116161258017
15405759750100144163,1,2019-09-01,2020-08-31 00:00:00,обучен,17518871028052238803
15405759750100144163,2,2020-09-01,2021-08-31 00:00:00,обучен,17518871028052238803
7343822767996698475,1,2019-09-01,2020-08-31 00:00:00,обучен,17518871028052238803
7343822767996698475,2,2020-09-01,2021-08-31 00:00:00,обучен,17518871028052238803
5766082802094423455,1,2019-09-01,2020-08-31 00:00:00,обучен,14086371083755954521
5766082802094423455,2,2020-09-01,2021-08-31 00:00:00,обучен,14086371083755954521
17190092915022134556,1,2019-09-01,2019-09-01 00:00:00,обучен,14086371083755954521
15470968763579905910,1,2019-09-01,2020-08-31 00:00:00,обучен,14086371083755954521
15470968763579905910,2,2020-09-01,2021-08-31 00:00:00,обучен,14086371083755954521
14912871721722198302,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
13584080769754536331,1,2019-09-01,2020-08-31 00:00:00,обучен,4250971552620270496
13584080769754536331,2,2020-09-01,2020-12-30 00:00:00,обучен,4250971552620270496
13584080769754536331,2,2020-12-31,2021-08-31 00:00:00,обучен,4250971552620270496
14312072580578399529,1,2019-09-01,2020-04-07 00:00:00,обучен,4250971552620270496
14312072580578399529,1,2020-04-08,2020-08-31 00:00:00,академ,4250971552620270496
14312072580578399529,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
14312072580578399529,2,2021-09-01,2021-09-01 00:00:00,,3857094915973802832
2408613822013143106,1,2019-09-01,2020-08-31 00:00:00,обучен,10435077932447846356
2408613822013143106,2,2020-09-01,2020-12-30 00:00:00,обучен,10435077932447846356
2408613822013143106,2,2020-12-31,2021-02-07 00:00:00,обучен,10435077932447846356
2408613822013143106,2,2021-02-08,2021-04-08 00:00:00,обучен,10435077932447846356
10812513514583869573,1,2019-09-01,2020-08-31 00:00:00,обучен,12711759577205093749
10812513514583869573,2,2020-09-01,2021-08-31 00:00:00,обучен,12711759577205093749
890299966210490133,1,2019-09-01,2020-08-31 00:00:00,обучен,7503493711579539790
890299966210490133,2,2020-09-01,2020-10-16 00:00:00,обучен,7503493711579539790
890299966210490133,2,2020-10-17,2021-08-31 00:00:00,академ,7503493711579539790
6831951911450220562,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
6831951911450220562,2,2020-09-01,2020-09-01 00:00:00,обучен,4652478461117010105
6831951911450220562,2,2020-09-02,2021-08-31 00:00:00,обучен,4652478461117010105
4954175927111498794,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
4954175927111498794,2,2020-09-01,2021-08-31 00:00:00,обучен,4652478461117010105
14768648824348199467,1,2019-09-01,2020-08-31 00:00:00,обучен,10812869491292948071
14768648824348199467,2,2020-09-01,2021-08-31 00:00:00,обучен,10812869491292948071
5922162418634196548,1,2019-09-01,2020-08-31 00:00:00,обучен,7167470587207652761
5922162418634196548,2,2020-09-01,2021-08-31 00:00:00,обучен,7167470587207652761
5922162418634196548,3,2021-09-01,2021-09-16 00:00:00,,7167470587207652761
13177803588864967005,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
13177803588864967005,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
16528855753920973558,1,2019-09-01,2020-08-31 00:00:00,обучен,2664839442965321101
16528855753920973558,2,2020-09-01,2021-08-31 00:00:00,обучен,2664839442965321101
11712595384809626080,1,2019-09-01,2020-08-31 00:00:00,обучен,13734177990744785711
11712595384809626080,2,2020-09-01,2020-12-30 00:00:00,обучен,13734177990744785711
11712595384809626080,2,2020-12-31,2021-08-31 00:00:00,обучен,13734177990744785711
2613273903774389903,1,2019-09-01,2020-02-24 00:00:00,обучен,7503493711579539790
17821446269226131974,1,2019-09-01,2020-08-31 00:00:00,обучен,13734177990744785711
17821446269226131974,2,2020-09-01,2020-09-20 00:00:00,обучен,13734177990744785711
7343652312809584226,1,2019-09-01,2020-08-31 00:00:00,обучен,7233366611242995406
7343652312809584226,2,2020-09-01,2020-12-30 00:00:00,обучен,7233366611242995406
7343652312809584226,2,2020-12-31,2021-08-31 00:00:00,обучен,7233366611242995406
17838504827735803211,1,2019-09-01,2020-08-31 00:00:00,обучен,4813678569537623795
17838504827735803211,2,2020-09-01,2021-08-31 00:00:00,обучен,4813678569537623795
3288963143575419252,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
3288963143575419252,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
3288963143575419252,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
3288963143575419252,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
18108636624371918968,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
18108636624371918968,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
18108636624371918968,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
18108636624371918968,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
6914483960773199543,1,2019-09-01,2019-09-01 00:00:00,обучен,13158368428887312061
6914483960773199543,1,2019-09-02,2020-03-05 00:00:00,обучен,13158368428887312061
18205137007661330192,1,2019-09-01,2020-04-23 00:00:00,обучен,7503493711579539790
16748372731615276324,1,2019-09-01,2020-08-31 00:00:00,обучен,12711759577205093749
16748372731615276324,2,2020-09-01,2020-12-30 00:00:00,обучен,12711759577205093749
16748372731615276324,2,2020-12-31,2021-03-21 00:00:00,обучен,12711759577205093749
16748372731615276324,2,2021-03-22,2021-08-31 00:00:00,академ,12711759577205093749
6088779064337253166,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
3077040618770631734,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
11225272352360128786,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
9355502355951477322,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
137868738743689969,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
11831531224754126256,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
8457346135872819785,1,2020-09-01,2021-08-31 00:00:00,обучен,5633479052334816311
3112343895718222903,1,2020-09-01,2021-08-31 00:00:00,обучен,15100016012402925705
6776553532758363993,1,2019-09-01,2020-03-03 00:00:00,обучен,4250971552620270496
265090398491686393,1,2019-09-01,2020-08-31 00:00:00,обучен,4652478461117010105
265090398491686393,2,2020-09-01,2020-11-12 00:00:00,обучен,4652478461117010105
265090398491686393,2,2020-11-13,2021-08-31 00:00:00,академ,4652478461117010105
8657134624065084066,1,2019-09-01,2020-08-31 00:00:00,обучен,12711759577205093749
8657134624065084066,2,2020-09-01,2021-08-31 00:00:00,обучен,12711759577205093749
12359527647814057107,1,2019-09-01,2020-01-20 00:00:00,обучен,4652478461117010105
2796376565994006623,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
1430593787356823110,1,2019-09-01,2020-08-31 00:00:00,обучен,7503493711579539790
1430593787356823110,2,2020-09-01,2020-12-30 00:00:00,обучен,7503493711579539790
1430593787356823110,2,2020-12-31,2021-08-31 00:00:00,обучен,7503493711579539790
3389940712283033884,1,2019-09-01,2020-08-31 00:00:00,обучен,7503493711579539790
3389940712283033884,2,2020-09-01,2020-12-30 00:00:00,обучен,7503493711579539790
3389940712283033884,2,2020-12-31,2021-08-31 00:00:00,обучен,7503493711579539790
3037833356064106821,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
3037833356064106821,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
3037833356064106821,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
3037833356064106821,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
11035801957731574886,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
14710817116501419222,1,2019-09-01,2020-08-31 00:00:00,обучен,14181363803925009934
14710817116501419222,2,2020-09-01,2021-08-31 00:00:00,обучен,14181363803925009934
8290394897602816192,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
12710699144952049742,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
12710699144952049742,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
12710699144952049742,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
17432818838632278572,1,2021-09-01,2021-09-01 00:00:00,,5468703391701361437
17432818838632278572,1,2021-09-02,2021-11-30 00:00:00,,5468703391701361437
8790829381983623788,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
5985775835692679192,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
6624923653799994387,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
1932428829498447917,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
1932428829498447917,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
1932428829498447917,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
11500530462136904678,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
11500530462136904678,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
11500530462136904678,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
11836553288321945292,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
18278652318214422798,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
887977714868520522,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
887977714868520522,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
