ISU,GENDER,CITIZENSHIP,EXAM_TYPE,EXAM_SUBJECT_1,EXAM_SUBJECT_2,EXAM_SUBJECT_3,ADMITTED_EXAM_1,ADMITTED_EXAM_2,ADMITTED_EXAM_3,ADMITTED_SUBJECT_PRIZE_LEVEL,REGION_ID
2684716010181616110,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,87.0,94.0,ЕГЭ,14486484231808984101
16449399528284524948,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,96.0,91.0,ЕГЭ,7805492244297918082
110097456307973821,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,82.0,94.0,94.0,ЕГЭ,13699487308698232023
3863421084043958790,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,84.0,96.0,ЕГЭ,16925236604731044042
5550979580682911664,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,92.0,82.0,ЕГЭ,8027359186010888546
17476965855909047267,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,78.0,81.0,98.0,ЕГЭ,4877310761925081124
14198118103944140277,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,80.0,89.0,100.0,ЕГЭ,4877310761925081124
1808962576110138514,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,100.0,87.0,ЕГЭ,3778175973883118527
13906007306241973670,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,83.0,98.0,ЕГЭ,8552285770721582599
3536442126176850881,М,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,100.0,94.0,98.0,ЕГЭ,1183855978477575755
1566114196006083437,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,97.0,89.0,ЕГЭ,2415611341055362561
7687562897942630420,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,88.0,96.0,ЕГЭ,13699487308698232023
14834499300862461541,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,96.0,91.0,ЕГЭ,16925236604731044042
9489935419544596886,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,100.0,94.0,ЕГЭ,4877310761925081124
10386579460408951454,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,94.0,96.0,87.0,ЕГЭ,4877310761925081124
9709914681361926404,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,96.0,100.0,ЕГЭ,4877310761925081124
13949779328537505325,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,92.0,96.0,ЕГЭ,5707351439812748180
283729547863821184,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,91.0,96.0,ЕГЭ,2415611341055362561
5780964726028924289,М,11309604947099574056,ВИ,70786669040476600,10540932117542805584,8388269026169219461,70.0,89.0,87.0,ЕГЭ,5087927234000983963
1911445158146907791,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,96.0,ЕГЭ,4877310761925081124
15665560790359194412,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,96.0,91.0,ЕГЭ,1183855978477575755
10192567695206870119,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,84.0,98.0,ЕГЭ,4877310761925081124
17935056459025416960,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,88.0,89.0,ЕГЭ,15356981229653043462
9993376165344783178,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,96.0,96.0,ЕГЭ,8027359186010888546
3656260982268121559,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,96.0,ЕГЭ,13699487308698232023
4492848729455423464,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,83.0,94.0,ЕГЭ,1360429390938723525
8953617622421775182,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,100.0,98.0,ЕГЭ,698269158467562988
323175914550193220,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,92.0,94.0,ЕГЭ,4877310761925081124
16531361096888159156,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,91.0,91.0,ЕГЭ,4877310761925081124
10606909391750773430,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,80.0,98.0,ЕГЭ,4877310761925081124
13432718807171485317,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,78.0,ЕГЭ,11008365547173299228
11428472008475405442,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,100.0,ЕГЭ,8552285770721582599
17961307109417403162,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,96.0,100.0,98.0,ЕГЭ,4877310761925081124
6888568436236421342,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,94.0,91.0,ЕГЭ,1109768648583698762
18384817035241645741,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,86.0,92.0,85.0,ЕГЭ,4877310761925081124
3743940363668359564,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,92.0,96.0,ЕГЭ,8027359186010888546
3098180743809922479,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,88.0,87.0,ЕГЭ,4877310761925081124
8971262015710250330,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,84.0,91.0,ЕГЭ,3168514873062973316
5529763658201452713,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,91.0,89.0,ЕГЭ,1109768648583698762
8317021061891797665,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,96.0,89.0,ЕГЭ,14816259123945808471
1331618843867626817,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,88.0,82.0,ЕГЭ,15356981229653043462
9574945842157998877,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,79.0,82.0,ЕГЭ,5114219431588033335
5717456580895177996,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,100.0,91.0,ЕГЭ,4877310761925081124
9996650360483361633,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,89.0,ЕГЭ,4877310761925081124
10586348162157189148,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,90.0,97.0,94.0,ЕГЭ,4877310761925081124
6189181260803102335,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,88.0,98.0,ЕГЭ,4877310761925081124
6455982748810091684,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,96.0,98.0,ЕГЭ,112354482202020164
17329882538012851293,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,92.0,93.0,94.0,ЕГЭ,12288200070106615066
14201541242326462002,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,100.0,85.0,ЕГЭ,4877310761925081124
1706327269508000968,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,95.0,98.0,ЕГЭ,14816259123945808471
3450264295563905887,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,81.0,82.0,ЕГЭ,5707351439812748180
7471752823305641088,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,90.0,95.0,98.0,ЕГЭ,872201316736140016
4498661500617156905,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,92.0,96.0,ЕГЭ,16416166836247151845
6588393630177828620,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,74.0,92.0,96.0,ЕГЭ,7355556299500193485
5243209025942939868,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,99.0,88.0,89.0,ЕГЭ,1360429390938723525
7620739340327726859,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,91.0,96.0,ЕГЭ,8552285770721582599
3287126888572606648,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,92.0,94.0,ЕГЭ,370907251208805403
17431720915146437077,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,88.0,91.0,ЕГЭ,4877310761925081124
12012677532891487290,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,88.0,94.0,ЕГЭ,4877310761925081124
12717549936181189322,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,88.0,91.0,ЕГЭ,13699487308698232023
8159678843811185826,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,91.0,94.0,ЕГЭ,17119224547502736839
18274288025470499096,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,84.0,88.0,96.0,ЕГЭ,4877310761925081124
17174468983350830058,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,93.0,87.0,ЕГЭ,1405490567833782717
15432495773676586431,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,92.0,98.0,ЕГЭ,8552285770721582599
3888652638448109834,М,11257130222546647103,ВИ,70786669040476600,5533732657842394915,8388269026169219461,100.0,92.0,96.0,ЕГЭ,5087927234000983963
453556953094130580,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,84.0,89.0,91.0,ЕГЭ,2415611341055362561
10543394945111138016,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,92.0,98.0,ЕГЭ,1109768648583698762
17154447383138504241,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,100.0,87.0,ЕГЭ,8630042230094292822
5100309564333460873,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,100.0,91.0,ЕГЭ,872201316736140016
18102416916726467627,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,83.0,85.0,ЕГЭ,8552285770721582599
13512403799220497994,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,96.0,94.0,ЕГЭ,4652638424146327842
5950164529654225896,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,80.0,95.0,89.0,ЕГЭ,8205464320989047869
12704535534863324341,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,92.0,78.0,ЕГЭ,13699487308698232023
15098772736125020724,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,86.0,91.0,91.0,ЕГЭ,1109768648583698762
1193044111014767505,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,88.0,97.0,98.0,ЕГЭ,11008365547173299228
8280586441016078320,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,96.0,91.0,ЕГЭ,8410490330815802684
3283990197691276760,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,92.0,85.0,ЕГЭ,15356981229653043462
9748110359214373939,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,92.0,98.0,ЕГЭ,4877310761925081124
1667038196127615156,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,81.0,91.0,ЕГЭ,13416616610702715005
10295659478798459450,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,92.0,98.0,ЕГЭ,4877310761925081124
18365440886745097459,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,92.0,91.0,ЕГЭ,8027359186010888546
5216906184764208369,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,94.0,ЕГЭ,12131394604103335606
3593087484619667557,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,96.0,ЕГЭ,4877310761925081124
10355757524642882882,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,88.0,100.0,ЕГЭ,13699487308698232023
11607461143754153063,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,88.0,96.0,ЕГЭ,370907251208805403
3897179381506966925,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,96.0,96.0,ЕГЭ,4652638424146327842
11262449593186827501,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,92.0,100.0,ЕГЭ,1109768648583698762
5358812055701700540,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,76.0,93.0,96.0,ЕГЭ,3035652100526550566
13368181460553720303,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,99.0,96.0,100.0,ЕГЭ,4877310761925081124
7367985439510107433,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,96.0,71.0,96.0,ЕГЭ,13212234532599156514
2226084862564049201,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,83.0,85.0,ЕГЭ,4877310761925081124
9240929520757414877,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,96.0,89.0,ЕГЭ,8357264820811741313
17261959029280130372,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,88.0,98.0,ЕГЭ,4877310761925081124
5510932442473401879,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,77.0,85.0,ЕГЭ,8552285770721582599
4726683671700800602,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,85.0,ЕГЭ,16416166836247151845
11339624159126896354,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,80.0,94.0,ЕГЭ,7355556299500193485
8449197181388008202,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,100.0,ЕГЭ,5114219431588033335
343922067224923776,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,88.0,96.0,ЕГЭ,4652638424146327842
14912881630794470280,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,92.0,96.0,ЕГЭ,9081090908022044151
2423670705975015557,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,96.0,94.0,ЕГЭ,8287701357131515298
12272963636473482948,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,82.0,62.0,88.0,ЕГЭ,14816259123945808471
9495821497316536026,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,94.0,ЕГЭ,12288200070106615066
9871963791569132674,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,90.0,93.0,94.0,ЕГЭ,4877310761925081124
8044779346872088160,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,96.0,91.0,ЕГЭ,7485331589843791687
1621707892077903630,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,84.0,99.0,89.0,ЕГЭ,16228771858762793341
15657053558817362629,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,84.0,94.0,ЕГЭ,4877310761925081124
6447606479277416261,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,88.0,96.0,ЕГЭ,13212234532599156514
1392619150161838616,М,11257130222546647103,ВИ,70786669040476600,5533732657842394915,8388269026169219461,90.0,100.0,96.0,ЕГЭ,5087927234000983963
10545436056486490900,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,83.0,98.0,ЕГЭ,8552285770721582599
13652851052885588309,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,92.0,91.0,ЕГЭ,3499826374472820412
6944362074812453612,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,88.0,91.0,ЕГЭ,14816259123945808471
8753652480268131911,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,97.0,94.0,ЕГЭ,4877310761925081124
4116978431745659289,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,85.0,ЕГЭ,13212234532599156514
13840840867479744234,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,78.0,95.0,98.0,ЕГЭ,3168514873062973316
11138124905292485611,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,88.0,94.0,ЕГЭ,16925236604731044042
958588027850610932,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,82.0,90.0,98.0,ЕГЭ,4877310761925081124
17038574508913095027,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,96.0,98.0,ЕГЭ,805206811561050868
12362083886927480230,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,92.0,89.0,ЕГЭ,14404770572329717838
16373558259905320371,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,83.0,94.0,ЕГЭ,4877310761925081124
12059565645071640969,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,90.0,99.0,98.0,ЕГЭ,8027359186010888546
13189839375667980025,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,80.0,94.0,ЕГЭ,2415611341055362561
2815330062555655199,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,83.0,94.0,ЕГЭ,7355556299500193485
16639597134670116054,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,100.0,85.0,ЕГЭ,13699487308698232023
13974577882733693457,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,82.0,96.0,94.0,ЕГЭ,13699487308698232023
8260026255421369056,Ж,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,96.0,98.0,98.0,ЕГЭ,1183855978477575755
11367237905284301423,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,96.0,96.0,ЕГЭ,370907251208805403
15843300002466779181,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,92.0,100.0,ЕГЭ,12131394604103335606
1976095151095818429,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,82.0,100.0,94.0,ЕГЭ,16416166836247151845
6198069285529069200,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,86.0,96.0,94.0,ЕГЭ,8552285770721582599
5190773275343321995,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,88.0,100.0,ЕГЭ,4877310761925081124
12595196738288640923,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,87.0,ЕГЭ,14486484231808984101
10362906270727957757,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,85.0,ЕГЭ,1405490567833782717
15688605602228572930,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,96.0,91.0,87.0,ЕГЭ,4877310761925081124
10075859201890012550,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,83.0,ЕГЭ,698269158467562988
1581767778674705268,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,88.0,89.0,ЕГЭ,12692000485755088437
1099189289938334476,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,96.0,ЕГЭ,4877310761925081124
2220427867851956721,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,78.0,99.0,91.0,ЕГЭ,4652638424146327842
3203769344655713757,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,82.0,84.0,98.0,ЕГЭ,1183855978477575755
16593360718069055078,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,94.0,ЕГЭ,3168514873062973316
2835813109197569111,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,79.0,94.0,ЕГЭ,4877310761925081124
14677762527848496418,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,100.0,98.0,ЕГЭ,13212234532599156514
18156570739144707235,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,82.0,89.0,96.0,ЕГЭ,4877310761925081124
7745040867730658346,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,96.0,82.0,ЕГЭ,3499826374472820412
8435539385055907872,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,96.0,87.0,ЕГЭ,370907251208805403
8166991355858316132,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,100.0,ЕГЭ,7985202681830703722
17678440836046013395,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,88.0,100.0,89.0,ЕГЭ,4652638424146327842
8465361616835103861,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,82.0,91.0,94.0,ЕГЭ,15440952371899658269
927514484498365582,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,80.0,94.0,89.0,ЕГЭ,8287701357131515298
1343814650196064932,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,84.0,90.0,100.0,ЕГЭ,3499826374472820412
3355445766928831275,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,82.0,84.0,100.0,ЕГЭ,13159984977302794480
4118512862031573715,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,94.0,2.0,7378542743194628944
3759884236267488716,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,96.0,96.0,ЕГЭ,4877310761925081124
15737182036330177979,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,100.0,87.0,ЕГЭ,13447166799523626709
12426700622223853164,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,83.0,94.0,ЕГЭ,11008365547173299228
674384887301225521,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,96.0,89.0,ЕГЭ,1109768648583698762
4653029060515136900,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,83.0,87.0,ЕГЭ,13212234532599156514
12417104942450525772,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,94.0,ЕГЭ,8552285770721582599
6257942362580690125,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,83.0,100.0,ЕГЭ,7485331589843791687
10382867962382296622,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,96.0,91.0,ЕГЭ,4877310761925081124
15178345391384198335,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,96.0,ЕГЭ,4877310761925081124
12400109574393249973,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,88.0,98.0,ЕГЭ,4877310761925081124
16713097830793749394,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,88.0,91.0,ЕГЭ,4877310761925081124
4030240143593801479,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,92.0,96.0,ЕГЭ,3168514873062973316
11365876153417831510,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,88.0,94.0,ЕГЭ,15440952371899658269
16824534814964883906,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,88.0,98.0,ЕГЭ,3168514873062973316
13365061272831361438,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,96.0,99.0,89.0,ЕГЭ,4877310761925081124
7241209346307196612,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,93.0,89.0,ЕГЭ,4930570098866696864
2121043915949282723,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,84.0,87.0,ЕГЭ,12288200070106615066
5818028532376126295,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,83.0,70.0,ЕГЭ,4877310761925081124
4233903398635926408,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,81.0,91.0,ЕГЭ,4877310761925081124
772409691537114796,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,84.0,67.0,ЕГЭ,16925236604731044042
12234508511982029334,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,72.0,85.0,ЕГЭ,4877310761925081124
18235128880133085901,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,88.0,96.0,ЕГЭ,698269158467562988
16962369242315042363,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,84.0,82.0,ЕГЭ,8410490330815802684
5210032822197617698,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,77.0,89.0,ЕГЭ,13212234532599156514
13559547198720629087,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,75.0,96.0,ЕГЭ,4877310761925081124
16424772534480283618,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,68.0,62.0,69.0,ЕГЭ,1405490567833782717
6221237985581659918,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,81.0,87.0,ЕГЭ,4877310761925081124
